date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-04-29 07:00:00,"53,64","19,08","2170,86","494,413","399,217","9,65391","1,73591","299,487","297,723","302,474","299,752","301,365","306,522","298,569","457,888","453,95","455,895","345,751","363,615","316,893","356,939","66,33","1,19"
2017-04-29 08:00:00,"53,64","19,08","2188,27","496,993","398,772","9,65463","1,73515","299,395","301,43","302,313","300,584","301,152","299,38","298,389","466,443","436,086","452,692","362,594","349,304","371,565","358,634","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2190,46","499,878","399,023","9,65536","1,7344","299,28","302,563","302,124","301,245","300,586","292,676","298,389","470,959","423,672","449,446","369,141","338,18","427,885","361,953","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2187,82","499,493","402,723","9,65608","1,73364","299,268","299,373","299,627","301,245","300,586","297,809","297,834","444,733","432,612","448,424","345,218","344,787","294,932","358,47","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2200,57","497,099","402,021","9,6568","1,73288","299,56","297,119","297,584","300,855","299,415","301,586","298,206","438,086","445,629","444,712","352,932","343,508","237,447","354,72","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2197,27","493,918","400,119","9,65752","1,73213","300,011","295,538","298,953","299,357","298,286","304,75","299,655","447,406","462,761","443,704","389,198","332,44","290,32","354,052","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2170,31","494,376","401,306","9,65825","1,73137","300,092","296,446","302,289","298,057","299,537","304,787","300,095","444,065","470,151","446,626","399,448","328,241","372,016","353,424","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2143,36","497,767","397,033","9,65897","1,73062","299,939","303,923","302,137","298,972","301,521","295,021","298,722","441,632","457,564","441,755","386,969","337,421","475,867","344,994","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2129,42","499,243","397,254","9,65969","1,72986","300,214","305,258","299,541","299,622","302,402","303,828","301,622","452,87","438,399",441,"375,989","337,101","313,286","344,297","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2143,29","498,982","399,602","9,66041","1,72909","300,124","303,623","298,411","299,846","302,622","305,386","301,609","453,252","436,256","443,982","370,129","335,718","222,755","343,892","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2150,39","497,076","403,194","9,66114","1,72832","299,629","299,212","299,243","299,733","302,214","298,852","298,387","443,965","451,77","451,231","367,987","337,253","232,198","344,302","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2134,79","494,385","403,711","9,66186","1,72754","299,048","292,236","302,344","299,927","301,245","295,752","295,093","447,937","471,25","464,553","359,375","359,109","297,391","352,573","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2143,84","493,275","403,045","9,66258","1,72677","299,248","295,731","300,846","300,126","300,446","299,646","298,089","454,306","466,874","466,27","351,209","366,869","379,603","353,827","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2153,34","491,745","401,01","9,6633","1,72599","299,523","299,677","298,941","300,331","300,093","302,967","302,219","463,574","459,14","466,317","342,357","370,912","461,209","353,989","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2168,43","490,874","395,573","9,66402","1,72522","299,68","298,579","298,47","300,174","302,76","297,006","304,572","470,72","448,223","457,458","346,539","347,715","386,047","348,081","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2187,51","487,844","398,774","9,66475","1,72444","299,966","298,907","298,13","300,276","302,964","293,899","303,944","467,534","439,983","460,692","356,017","330,049","320,168","349,658","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2188,21","487,671","400,869","9,66547","1,72367","300,212","301,047","299,399","300,234","301,597","294,763","303,486","454,093","439,984","464,014","355,43","322,703","334,466","349,98","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2178,74","491,949","399,104","9,66619","1,7229","300,358","305,149","302,777","299,927","298,82","300,074","304,105","430,093","450,273","463,899","339,795","327,906","452,816","346,504","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2168,08","492,552","408,075","9,66691","1,72261","299,49","299,507","302,126","299,927","297,952","292,044","304,54","449,372","448,035","451,109","334,394","349,122","360,436","346,504","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2157,84","491,396","402,734","9,66764","1,72232","299,765","300,737","299,763","299,649","297,671","301,74","303,985","441,528","449,46","440,832","348,698","358,945","353,391","348,946","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2152,87","491,81","399,522","9,66836","1,72204","299,878","300,29","298,444","299,618","299,337","302,699","301,574","443,912","450,966","440,005","353,087","356,439","322,865","348,236","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2147,91","494,385","399,316","9,66908","1,72175","299,763","297,51","298,577","299,927","303,662","291,577","296,631","460,449","452,559","452,144","343,75","337,078","259,867","343,193","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2142,94","492,595","399,424","9,6698","1,72146","299,788","298,396","298,71","300,088","303,34","293,027","299,369","460,082","455,258","448,781","344,036","342,125","251,245","344,407","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2142,44","489,072","399,541","9,67053","1,72117","299,961","300,254","299,035","300,315","302,697","295,79","304,291","457,449","460,41","444,028","342,604","352,228","245,952","346,893","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2145,84","485,183","398,918","9,67125","1,72089","300,272","303,209","300,901","299,848","301,919","298,124","306,002","439,379","464,821","453,577","325,182","364,705","332,78","350,408","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2149,25","485,54","402,111","9,67197","1,7206","300,146","298,921","301,465","300,027","301,365","295,521","304,424","445,975","465,3","453,483","323,841","360,184","410,131","343,996","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2152,44","489,548","399,669","9,67269","1,72031","299,415","299,404","301,465","300,485","300,906","300,296","302,472","439,297","451,262","459,007","341,381","343,611","461,906","344,604","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2153,52","490,071","394,66","9,67192","1,72003","299,775","301,716","301,556","300,495","301,078","304,171","301,836","439,991","441,328","457,952","361,673","337,629","375,746","355,158","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2148,6","488,453","393,572","9,67074","1,71974","300,707","299,502","301,672","300,379","301,428","301,724","300,904","458,036","440,728","448,798","375,135","337,629","264,39","361,302","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2127,88","487,51","400,125","9,66955","1,71945","300,528","301,073","299,045","299,811","298,965","297,714","302,611","447,926","441,38","450,215","363,968","352,253","282,327","360,558","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2114,75","485,818","401,519","9,66836","1,71916","300,068","304,808","297,584","299,115","297,957","297,918","303,588","446,195","437,953","448,125","362,87","364,5","336,689","353,755","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2107,52","483,398","396,969","9,66717","1,71888","299,487","309,807","297,895","298,482","298,963","302,305","303,629","456,492","431,669","441,175","374,559","369,962","407,92","342,48","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2100,95","483,398","401,378","9,66598","1,71859","299,487","306,342","300,414","299,899","301,01","298,368","306,463","457,21","449,935","438,468","367,84","342,332","393,872","348,411","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2094,39","488,806","401,329","9,6648","1,7183","299,692","303,049","301,45","300,366","301,685","297,07","302,275","449,979","466,521","441,349","365,989","337,075","317,687","347,022","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2091,8","493,376","400,678","9,66361","1,71801","299,854","300,659","301,43","300,366","301,685","298,454","296,448","440,933","471,853","446,384","371,004","345,045","244,419","343,193","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2091,8","486,421","405,269","9,66242","1,71773","299,541","300,972","300,334","300,366","301,685","304,401","296,604","438,794","442,806","449,459","390,758","360,345","281,517","343,193","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2078,42","490,893","397,819","9,66123","1,71744","299,575","293,255","297,997","299,148","301,116","297,546","295,069","451,977","448,56","443,614","387,414","364,235","369,983","339,356","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2061,53","487,495","397,716","9,66004","1,71715","299,857","296,548","298,153","300,183","299,987","301,215","294,991","450,477","446,62","445,694","390,927","354,093","313,145","344,79","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2050,78","484,097","397,612","9,65885","1,71687","300,139","299,841","298,309","301,218","298,858","304,885","294,913","448,977","444,679","447,773","394,44","343,952","256,307","350,225","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08",2052,"484,009","396,459","9,65767","1,71658","300,146","300,302","299,439","300,945","299,053","300,33","295,098","451,842","446,562","446,538","373,197","337,859","313,326","350,743","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2046,88","484,036","394,594","9,65648","1,7163","300,166","300,871","301,484","300,24","299,555","291,86","295,484","457,931","450,368","444,668","332,719","327,098","427,585","351,664","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2045,66","484,474","398,798","9,65529","1,7162","300,481","298,348","301,799","298,191","300,658","300,058","294,696","465,83","451,587","454,732","343,929","335,001","450,086","354,831","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2042,26","482,592","397,555","9,6541","1,71609","300,065","299,073","301,07","298,135","301,547","302,575","295,267","466,083","445,544","454,751","348,027","337,106","358,469","356,669","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2039,74","481,248","396,305","9,65291","1,71599","299,568","299,832","299,741","299,234","301,637","301,573","295,867","457,264","441,534","451,164","352,691","340,796","270,784","356,215","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2047,46","484,708","402,741","9,65172","1,71589","299,88","296,095","298,184","300,791","299,769","298,615","294,621","433,5","453,576","451,546","369,024","357,19","355,723","351,132","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2060,18",483,"403,176","9,65054","1,71578","299,526","297,806","297,949","300,892","300,022","303,117","293,765","425,959","461,252","445,036","349,372","362,342","416,585","346,672","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2055,98","483,121","398,078","9,64935","1,71568","299,547","298,848","298,299","300,386","300,087","301,684","296,062","431,535","460,694","445,277","340,874","369,675","410,598","342,366","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2048,88","486,379","388,084","9,64816","1,71558","300,134","298,086","299,09","299,457","299,449","291,929","301,887","449,084","450,876","454,663","353,496","381,104","330,99","338,442","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2041,95","483,777","395,163","9,64697","1,71547","299,665","303,083","300,652","298,364","298,044","296,763","301,263","454,419","430,75","448,145","367,099","359,575","310,292","346,284","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2035,37","482,788","396,564","9,64578","1,71537","299,487","301,89","301,149","299,012","297,317","301,597","300,06","464,585","429,081","449,701","354,924","343,409","327,541","349,748","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2045,85","483,247","395,186","9,6446","1,71526","299,463","297,487","300,959","300,342","297,334","303,571","299,554","472,181","440,359","455,003","335,923","335,126","362,166","349,371","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2056,33","485,438","396,448","9,64341","1,71516","299,347","295,278","300,644","300,226","298,597","294,734","303,026","458,881","457,851","455,778","350,792","344,224","374,636","344,616","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2045,2","485,977","395,493","9,64222","1,71506","299,317","295,714","300,635","300,196","298,779","294,401","303,217","457,797","456,976","455,071","355,977","342,297","351,212","346,973","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2032,21","486,407","391,776","9,64103","1,71495","299,472","298,346","300,79","300,351","298,624","298,427","301,823","462,03","444,202","452,409","363,685","331,039","270,688","357,084","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2020,56","485,285","391,127","9,63984","1,71485","299,697","302,49","299,862","300,366","300,077","299,667","301,265","468,186","438,062","448,28","366,504","337,28","336,195","350,452","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2015,83","483,976","390,881","9,63865","1,71474","299,927","306,709","298,828","300,365","301,664","300,56","300,818","474,416","432,912","444,05","368,526","345,49","415,542","342,149","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2016,11","481,709","395,098","9,63693","1,71464","299,927","304,668","298,828","300,263","300,236","298,723","301,642","471,163","445,273","444,05","352,927","355,976","335,962","346,248","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2021,89","479,442","399,315","9,63521","1,71454","299,927","302,628","298,828","300,161","298,807","296,887","302,467","467,909","457,635","444,05","337,328","366,462","256,383","350,347","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2027,67","481,567","393,457","9,63348","1,71443","300,366","293,994","299,487","300,366","301,245","306,519","303,003","448,938","473,516","435,417","360,938","361,863","236,905","360,298","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2022,66","477,295","395,215","9,63176","1,71433","300,806","301,685","299,487","299,487","301,465","301,685","303,662","444,434","478,613","443,511","355,078","352,5","314,753","347,056","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2013,42","478,369","396,418","9,63004","1,71422","300,29","299,622","298,843","300,389","299,016","302,845","303,147","446,782","453,696","444,144","369,513","354,115","353,845","346,085","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2016,56","480,195","398,035","9,62832","1,71412","299,927","299,259","299,479","301,09","299,149","304,111","302,463","447,269","439,273","447,739","368,631","354,45","368,49","344,917","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2018,46","482,82","399,864","9,6266","1,71402","299,927","301,906","302,126","301,241","303,656","305,15","301,664","444,49","446,895","455,353","341,961","352,341","336,842","343,774","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2019,51","485,418","396,746","9,62488","1,71391","299,927","302,062","302,282","300,93","303,189","301,097","299,951","449,107","446,895","453,056","355,264","339,446","311,411","346,123","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2007,8","486,45","395,883","9,62316","1,71381","300,02","301,747","300,657","299,212","300,941","300,518","298,239","456,063","453,176","457,206","356,548","335,264","331,649","348,468","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1992,17","486,036","398,056","9,62144","1,71371","300,087","301,121","298,329","297,368","298,079","302,62","297,477","460,982","460,929","463,501","349,847","339,591","369,931","353,211","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1976,53","483,85","406,869","9,61972","1,7136","299,772","300,496","298,014","298,942","297,607","306,397","300,782","450,587","457,278","460,796","342,852","355,765","356,694","368,228","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1967,72","483,852","406,241","9,618","1,7135","299,789","299,468","298,562","299,554","297,755","306,157","301,914","442,855","452,522","456,626","339,736","359,519","339,901","367,64","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08",1966,"485,589","396,861","9,61628","1,71339","300,101","296,028","300,907","300,648","298,693","302,248","303,634","421,49","437,209","442,806","333,344","361,086","286,109","353,508","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08",1972,"483,474","397,779","9,61455","1,71329","299,914","296,539","301,323","300,651","300,067","299,361","301,249","423,523","441,787","438,721","341,095","369,465","317,233","345,247","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1982,63","480,709","400,434","9,61283","1,7132","299,643","297,715","301,413","300,47","301,515","296,647","298,172","429,501","449,718","436,277","351,23","378,992","362,672","337,976","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1964,93","479,874","401,325","9,61111","1,7131","299,487","299,869","301,398","299,962","301,402","295,497","296,613","440,126","456,166","430,251","350,93","383,265","380,448","335,841","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1949,27","481,54","400,078","9,60939","1,713","299,487","302,993","301,206","299,058","299,316","296,396","297,178","456,122","460,073","420,347","336,996","380,529","359,406","340,925","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1935,46","480,676","405,681","9,60767","1,7129","299,487","295,678","299,961","299,369","300,873","295,93","300,602","445,842","446,833","438,691","333,4","378,578","283,24","356,558","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1921,98","479,813","405,252","9,60595","1,7128","299,871","294,432","299,391","300,159","300,025","296,904","300,368","446,305","445,014","448,262","337,834","366,044","261,363","361,299","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1928,33","479,832","401,36","9,60423","1,71271","300,366","296,951","299,077","301,025","298,201","299,627","299,214","451,435","450,061","452,384","342,998","351,246","286,534","359,427","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1933,59","483,333","398,419","9,60251","1,71261","300,366","299,629","298,132","301,025","298,358","305,772","303,311","448,923","454,528","456,252","331,514","353,22","366,046","357,845","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1927,49","479,186","399,67","9,60079","1,71251","299,746","299,03","298,445","300,529","298,389","298,898","304,102","458,324","461,464","456,086","332,163","336,505","363,7","362,833","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1937,95","475,344","401,419","9,59907","1,71241","299,526","300,283","299,519","300,017","298,302","295,136","303,411","466,643","466,709","453,156","336,907","323,741","346,737","363,776","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1947,27","475,026","402,335","9,59735","1,71231","300,213","305,89","301,349","299,674","298,074","301,657","301,58","468,467","468,183","447,255","343,619","324,889","337,987","355,444","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1948,3","478,821","401,213","9,59562","1,71221","300,229","308,293","302,487","299,487","299,306","303,486","301,086","468,482","460,333","443,7","337,363","333,03","390,206","350,918","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1949,42","486,817","397,926","9,5939","1,71212","299,519","306,942","302,735","299,517","302,13","299,648","302,267","465,82","442,363","442,893","317,25","349,902","505,225","350,638","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1950,53","482,07","399,376","9,59218","1,71202","300,141","306,631","301,803","300,093","302,245","294,21","305,064","453,433","442,363","441,367","326,089","374,439","440,67","345,176","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1951,17","478,849","400,259","9,59046","1,71192","300,602","297,274","298,491","300,62","302,31","299,68","306,011","461,956","464,938","443,383","340,077","348,883","259,508","345,998","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1947,77","483,249","396,773","9,58874","1,71182","299,487","299,983","299,002","300,712","301,851","305,69","304,136","427,765","466,573","441,636","331,922","370,091","346,909","348,462","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1946,13","480,925","399,564","9,58732","1,71172","299,591","304,9","298,828","300,252","300,563","300,332","297,487","433,553","449,429","450,609","333,078","341,195","397,105","343,746","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1947,27","483,526","395,402","9,58697","1,71162","300,06","299,594","298,828","299,792","299,47","294,246","293,429","436,39","442,992","458,274","353,609","334,936","455,184","336,3","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1944,31","484,009","398,003","9,58662","1,71153","299,64","300,633","301,359","298,442","301,165","296,658","293,814","439,228","438,535","460,008","375,416","328,699","346,968","339,365","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1930,53","483,483","399,395","9,58627","1,71143","299,457","299,285","301,961","298,456","301,491","299,015","294,906","441,936","442,637","458,998","383,401","324,961","286,64","345,493","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1908,55","482,17","396,706","9,58592","1,71133","299,927","292,277","298,828","300,803","298,824","298,364","295,54","444,436","458,757","455,901","370,237","324,925","354,564","352,624","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1872,74","480,89","400,802","9,58557","1,71123","299,927","298,728","298,828","300,46","298,21","294,37","296,769","444,786","453,609","452,884","358,222","319,149","362,003","360,724","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1865,94","485,077","394,061","9,58522","1,71113","299,542","300,669","298,196","300,064","299,048","305,968","301,864","437,957","458,076","455,953","336,086","337,422","428,933","348,436","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1856,02","483,359","394,267","9,58487","1,71103","300,161","299,287","298,506","299,136","299,048","299,783","303,874","432,675","437,351","450,258","346,531","335,096","421,84","351,542","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1873,87","483,371","398,396","9,58452","1,71094","300,156","298,513","298,713","299,248","300,518","295,315","304,541","435,943","435,882","441,921","353,92","338,798","340,001","356,264","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1883,4","482,241","401,362","9,58417","1,71084","300,054","298,127","299,592","299,876","301,785","294,5","304,074","446,648","443,765","435,711","363,934","339,434","277,906","357,741","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1893,53","475,699","395,918","9,58382","1,71074","300,525","297,97","302,418","300,505","300,529","301,252","302,347","465,962","451,051","438,796","385,15","323,69","369,558","348,278","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1905,79","478,958","397,902","9,58347","1,71064","300,049","298,755","300,365","300,465","301,575","297,825","300,378","466,621","450,607","436,555","399,593","331,085","412,903","347,056","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1918,8","481,958","400,641","9,58312","1,71054","299,707","297,649","298,758","300,326","302,907","294,6","300,253","467,537","442,472","436,087","391,897","337,431","378,231","342,109","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1399,19","482,833","402,864","9,58277","1,71046","299,755","294,551","298,624","300,187","303,933","293,876","302,32","470,68","428,064","439,247","360,223","338,804","263,623","332,232","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1294,0298333333","483,693","403,483","9,58242","1,71072","300,684","301,052","298,934","300,048","300,682","300,067","301,855","446,001","447,216","450,649","369,028","350,831","292,817","344,281","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1188,8696666667","483,57","403,606","9,58207","1,71097","301,065","302,83","299,028","299,808","299,527","301,553","301,764","438,322","453,595","455,666","368,611","355,551","314,181","348,512","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1083,7095","480,107","402,775","9,58171","1,71122","301,377",298,"298,872","298,873","299,838","295,321","302,387","449,324","448,374","462,17","339,805","357,895","397,977","346,947","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","978,5493333333","481,907","400,908","9,58136","1,71148","300,575","299,967","300,608","299,609","299,482","299,227","302,007","452,441","453,775","461,009","335,991","361,068","373,531","349,018","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","873,3891666667","482,512","398,305","9,58101","1,71173","299,754","302,085","302,439","300,444","298,909","305,661","302,081","455,033","457,067","458,544","339,307","363,872","314,552","350,636","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","768,229","475,51","394,944","9,58066","1,71199","299,912","298,304","302,754","299,971","298,447","308,655","304,129","463,646","445,695","460,092","336,226","365,057","274,796","347,867","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2692,58","478,79","400,568","9,58031","1,71224","299,724","301,796","298,532","300,129","297,985","294,561","305,536","460,303","467,07","456,757","350,694","343,346","372,729","351,166","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2448,02","480,325","399,156","9,57996","1,71249","300,282","305,576","298,169","299,715","298,812","296,212","305,783","453,068","460,827","458,226","331,496","338,6","381,4","359,777","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","2286,62","479,405","400,167","9,57961","1,71275","300,586","303,965","298,408","299,647","299,587","297,49","302,187","457,803","450,556","453,473","314,884","333,676","375,296","361,755","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","1636,01","477,391","403,414","9,57926","1,713","300,602","298,681","299,098","299,895","300,194","296,736","295,816","471,628","441,204","442,886","307,034","328,911","359,653","356,78","66,13","1,36"
2017-04-29 08:00:00,"53,64","19,08","938,483","484,413","400,465","9,57891","1,71326","300,76","305,948","301,784","299,579","300,668","293,419","296,448","463,351","452,201","436,679","330,346","340,792","310,524","349,242","66,13","1,36"
